hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,available Rooms,Room Sold,occupancy,ADR,market_segment,distribution_channel,to_name,company,Revenue,customer_type,lead_time,reservation_status_date,Reservation Status
1,Kasha Property,24/01/14,2014,Jan,Shoulder Season,HU,6,2,0.3,272.16,Business,Group,TO Africa,Company B,544.31,Transite,25,11/01/14,Canceled
2,Casa Property,24/01/14,2014,Jan,Shoulder Season,RO,14,8,0.6,82.18,Business,OTA,Oceanic Travels,,657.46,Transite,44,05/01/14,Confirmed
6,Fun Property,24/01/14,2014,Jan,Shoulder Season,CZ,20,12,0.6,90.95,Leisure,OTA,ZanziTours,,1091.41,Transite,87,11/01/14,Canceled
5,Loop Property,24/01/14,2014,Jan,Shoulder Season,ZA,17,10,0.6,81.09,Business,TA/TO,Oceanic Travels,Company A,810.86,Transite,111,12/01/14,No Show
4,Michamvi Property,24/01/14,2014,Jan,Shoulder Season,AT,18,11,0.6,84.57,Business,TA/TO,Sunset Ltd,Company C,930.22,Transite,142,22/01/14,Canceled
7,Mwezi Property,24/01/14,2014,Jan,Shoulder Season,AT,22,11,0.5,91.19,Group,Group,TO Africa,,1003.12,Transite,146,16/01/14,Canceled
3,Nur Property,24/01/14,2014,Jan,Shoulder Season,RO,17,9,0.5,87.41,Group,TA/TO,TO Africa,Company B,786.68,Transite,142,27/12/13,No Show
1,Kasha Property,25/01/14,2014,Jan,Shoulder Season,SK,6,3,0.5,253.2,Business,Direct,Sunset Ltd,,759.61,Transite,110,03/01/14,No Show
2,Casa Property,25/01/14,2014,Jan,Shoulder Season,BG,14,7,0.5,91.95,Business,Group,Oceanic Travels,Company C,643.67,Transite,27,11/01/14,Confirmed
6,Fun Property,25/01/14,2014,Jan,Shoulder Season,DK,20,9,0.5,84.8,Corporate,TA/TO,ZanziTours,,763.2,Transite,8,31/12/13,No Show
5,Loop Property,25/01/14,2014,Jan,Shoulder Season,CN,17,11,0.6,91.19,Corporate,TA/TO,Sunset Ltd,Company B,1003.09,Transite,139,31/12/13,No Show
4,Michamvi Property,25/01/14,2014,Jan,Shoulder Season,US,18,9,0.5,91.79,Corporate,Group,ZanziTours,Company A,826.13,Transite,170,27/12/13,Canceled
7,Mwezi Property,25/01/14,2014,Jan,Shoulder Season,FR,22,11,0.5,83.59,Business,TA/TO,ZanziTours,Company A,919.46,Transite,66,31/12/13,Confirmed
3,Nur Property,25/01/14,2014,Jan,Shoulder Season,SK,17,8,0.5,91.77,Leisure,OTA,ZanziTours,,734.19,Transite,48,30/12/13,No Show
1,Kasha Property,26/01/14,2014,Jan,Shoulder Season,LT,6,3,0.5,242.77,Group,TA/TO,ZanziTours,Company C,728.31,Transite,68,05/01/14,Confirmed
2,Casa Property,26/01/14,2014,Jan,Shoulder Season,HU,14,8,0.6,86.86,Group,TA/TO,ZanziTours,Company B,694.84,Transite,42,22/01/14,No Show
6,Fun Property,26/01/14,2014,Jan,Shoulder Season,AT,20,12,0.6,86.56,Business,TA/TO,ZanziTours,,1038.74,Transite,18,30/12/13,No Show
5,Loop Property,26/01/14,2014,Jan,Shoulder Season,LT,17,9,0.5,83.91,Corporate,TA/TO,TO Africa,Company C,755.23,Transite,127,27/12/13,No Show
4,Michamvi Property,26/01/14,2014,Jan,Shoulder Season,BE,18,9,0.5,94.03,Corporate,Website,Sunset Ltd,Company C,846.26,Transite,47,29/12/13,No Show
7,Mwezi Property,26/01/14,2014,Jan,Shoulder Season,DE,22,10,0.5,87.29,Leisure,Group,TO Africa,Company B,872.86,Transite,23,14/01/14,Canceled
3,Nur Property,26/01/14,2014,Jan,Shoulder Season,AT,17,7,0.4,94.88,Group,TA/TO,Sunset Ltd,Company B,664.13,Transite,60,05/01/14,No Show
1,Kasha Property,27/01/14,2014,Jan,Shoulder Season,RO,6,3,0.5,279.49,Group,Website,ZanziTours,,838.48,Transite,78,09/01/14,Canceled
2,Casa Property,27/01/14,2014,Jan,Shoulder Season,NL,14,7,0.5,84.32,Corporate,TA/TO,TO Africa,,590.22,Transite,51,18/01/14,Confirmed
6,Fun Property,27/01/14,2014,Jan,Shoulder Season,RO,20,9,0.5,83.34,Corporate,Group,TO Africa,,750.02,Transite,142,16/01/14,Confirmed
5,Loop Property,27/01/14,2014,Jan,Shoulder Season,LU,17,8,0.5,81.3,Corporate,TA/TO,Sunset Ltd,,650.41,Transite,140,22/01/14,No Show
4,Michamvi Property,27/01/14,2014,Jan,Shoulder Season,CH,18,10,0.6,89.69,Business,Website,Sunset Ltd,,896.89,Transite,47,15/01/14,No Show
7,Mwezi Property,27/01/14,2014,Jan,Shoulder Season,BR,22,11,0.5,92.61,Leisure,TA/TO,ZanziTours,,1018.75,Transite,80,11/01/14,No Show
3,Nur Property,27/01/14,2014,Jan,Shoulder Season,SI,17,9,0.5,92.2,Business,Direct,Sunset Ltd,Company C,829.8,Transite,134,08/01/14,No Show
1,Kasha Property,28/01/14,2014,Jan,Shoulder Season,DK,6,3,0.5,256.97,Business,Corporate,ZanziTours,,770.9,Transite,108,18/01/14,No Show
2,Casa Property,28/01/14,2014,Jan,Shoulder Season,IE,14,7,0.5,85.26,Leisure,TA/TO,ZanziTours,Company B,596.81,Transite,45,09/01/14,Confirmed
6,Fun Property,28/01/14,2014,Jan,Shoulder Season,AE,20,12,0.6,80,Business,TA/TO,TO Africa,,960.05,Transite,16,18/01/14,Canceled
5,Loop Property,28/01/14,2014,Jan,Shoulder Season,BR,17,7,0.4,90.94,Corporate,Group,ZanziTours,Company A,636.58,Transite,83,25/01/14,Confirmed
4,Michamvi Property,28/01/14,2014,Jan,Shoulder Season,CN,18,11,0.6,87.92,Leisure,TA/TO,TO Africa,Company A,967.09,Transite,30,07/01/14,Canceled
7,Mwezi Property,28/01/14,2014,Jan,Shoulder Season,BE,22,12,0.5,93.48,Group,OTA,Sunset Ltd,Company A,1121.77,Transite,25,07/01/14,Confirmed
3,Nur Property,28/01/14,2014,Jan,Shoulder Season,SG,17,10,0.6,85.99,Corporate,TA/TO,Oceanic Travels,Company B,859.91,Transite,45,09/01/14,No Show
1,Kasha Property,29/01/14,2014,Jan,Shoulder Season,DK,6,3,0.5,267.48,Leisure,Direct,TO Africa,,802.43,Transite,60,16/01/14,No Show
2,Casa Property,29/01/14,2014,Jan,Shoulder Season,SI,14,6,0.4,86.41,Leisure,OTA,TO Africa,Company A,518.45,Transite,79,20/01/14,Confirmed
6,Fun Property,29/01/14,2014,Jan,Shoulder Season,PL,20,12,0.6,82.06,Business,Corporate,Oceanic Travels,Company B,984.72,Transite,26,07/01/14,No Show
5,Loop Property,29/01/14,2014,Jan,Shoulder Season,IE,17,9,0.5,81.73,Business,TA/TO,TO Africa,Company B,735.55,Transite,172,15/01/14,Confirmed
4,Michamvi Property,29/01/14,2014,Jan,Shoulder Season,DK,18,8,0.4,82.3,Leisure,TA/TO,Oceanic Travels,Company C,658.43,Transite,147,21/01/14,Confirmed
7,Mwezi Property,29/01/14,2014,Jan,Shoulder Season,SI,22,11,0.5,89.62,Corporate,OTA,TO Africa,,985.85,Transite,147,17/01/14,No Show
3,Nur Property,29/01/14,2014,Jan,Shoulder Season,LV,17,10,0.6,84.53,Leisure,Corporate,Oceanic Travels,Company C,845.33,Transite,172,03/01/14,No Show
1,Kasha Property,30/01/14,2014,Jan,Shoulder Season,UK,6,3,0.5,256.8,Business,Website,Sunset Ltd,,770.39,Transite,3,03/01/14,No Show
2,Casa Property,30/01/14,2014,Jan,Shoulder Season,US,14,7,0.5,87.84,Group,TA/TO,Sunset Ltd,,614.85,Transite,94,03/01/14,Confirmed
6,Fun Property,30/01/14,2014,Jan,Shoulder Season,SI,20,9,0.5,87.94,Group,TA/TO,TO Africa,Company C,791.5,Transite,86,28/01/14,No Show
5,Loop Property,30/01/14,2014,Jan,Shoulder Season,LU,17,10,0.6,92.98,Leisure,Group,ZanziTours,Company A,929.82,Transite,116,16/01/14,No Show
4,Michamvi Property,30/01/14,2014,Jan,Shoulder Season,CH,18,8,0.4,87.33,Business,Group,TO Africa,Company A,698.62,Transite,9,15/01/14,Confirmed
7,Mwezi Property,30/01/14,2014,Jan,Shoulder Season,LU,22,10,0.5,94,Leisure,OTA,ZanziTours,Company B,940.01,Transite,17,04/01/14,Canceled
3,Nur Property,30/01/14,2014,Jan,Shoulder Season,IN,17,10,0.6,82.59,Group,Direct,Oceanic Travels,Company C,825.88,Transite,171,08/01/14,Confirmed
1,Kasha Property,31/01/14,2014,Jan,Shoulder Season,CN,6,3,0.5,241.6,Corporate,TA/TO,Oceanic Travels,Company B,724.79,Transite,52,15/01/14,No Show
2,Casa Property,31/01/14,2014,Jan,Shoulder Season,HU,14,7,0.5,82.65,Corporate,OTA,Sunset Ltd,Company B,578.57,Transite,88,26/01/14,No Show
6,Fun Property,31/01/14,2014,Jan,Shoulder Season,RO,20,10,0.5,80.95,Business,TA/TO,Oceanic Travels,Company A,809.48,Transite,132,18/01/14,No Show
5,Loop Property,31/01/14,2014,Jan,Shoulder Season,LU,17,9,0.5,80.28,Group,Direct,ZanziTours,,722.48,Transite,134,18/01/14,Confirmed
4,Michamvi Property,31/01/14,2014,Jan,Shoulder Season,UK,18,10,0.6,89.21,Corporate,Website,Sunset Ltd,,892.1,Transite,168,25/01/14,Canceled
7,Mwezi Property,31/01/14,2014,Jan,Shoulder Season,US,22,13,0.6,80.61,Leisure,Corporate,ZanziTours,Company C,1047.91,Transite,144,06/01/14,Canceled
3,Nur Property,31/01/14,2014,Jan,Shoulder Season,IE,17,8,0.5,85.43,Group,OTA,Sunset Ltd,,683.42,Transite,6,19/01/14,Confirmed
1,Kasha Property,01/02/14,2014,Feb,Peak Season,LV,6,4,0.7,316.59,Business,TA/TO,Oceanic Travels,Company B,1266.38,Transite,112,13/01/14,No Show
2,Casa Property,01/02/14,2014,Feb,Peak Season,HU,14,10,0.7,111.19,Leisure,OTA,Sunset Ltd,Company B,1111.94,Transite,26,20/01/14,Confirmed
6,Fun Property,01/02/14,2014,Feb,Peak Season,NL,20,15,0.8,116.64,Business,OTA,Oceanic Travels,Company C,1749.53,Transite,59,26/01/14,Canceled
5,Loop Property,01/02/14,2014,Feb,Peak Season,AE,17,11,0.6,110.16,Leisure,OTA,Oceanic Travels,Company C,1211.72,Transite,11,22/01/14,Canceled
4,Michamvi Property,01/02/14,2014,Feb,Peak Season,CN,18,13,0.7,114.74,Group,TA/TO,TO Africa,Company C,1491.61,Transite,44,10/01/14,Canceled
7,Mwezi Property,01/02/14,2014,Feb,Peak Season,IE,22,16,0.7,110.32,Business,OTA,Oceanic Travels,Company C,1765.13,Transite,90,18/01/14,Canceled
3,Nur Property,01/02/14,2014,Feb,Peak Season,CH,17,12,0.7,115.14,Leisure,TA/TO,ZanziTours,Company C,1381.72,Transite,65,19/01/14,Canceled
1,Kasha Property,02/02/14,2014,Feb,Peak Season,CA,6,4,0.7,317.04,Leisure,Corporate,ZanziTours,,1268.14,Transite,146,13/01/14,Canceled
2,Casa Property,02/02/14,2014,Feb,Peak Season,UK,14,9,0.6,107.61,Business,TA/TO,Oceanic Travels,Company A,968.46,Transite,46,19/01/14,No Show
6,Fun Property,02/02/14,2014,Feb,Peak Season,UK,20,14,0.7,107.87,Group,OTA,Oceanic Travels,Company C,1510.2,Transite,29,27/01/14,No Show
5,Loop Property,02/02/14,2014,Feb,Peak Season,LT,17,13,0.8,118.3,Business,Group,Sunset Ltd,Company A,1537.91,Transite,147,22/01/14,Canceled
4,Michamvi Property,02/02/14,2014,Feb,Peak Season,CH,18,13,0.7,110.29,Leisure,Corporate,ZanziTours,Company B,1433.76,Transite,74,03/01/14,No Show
7,Mwezi Property,02/02/14,2014,Feb,Peak Season,IE,22,15,0.7,108.87,Leisure,Group,TO Africa,Company B,1633.09,Transite,15,29/01/14,Canceled
3,Nur Property,02/02/14,2014,Feb,Peak Season,SI,17,12,0.7,118.92,Leisure,Website,Sunset Ltd,Company C,1427.07,Transite,102,10/01/14,Canceled
1,Kasha Property,03/02/14,2014,Feb,Peak Season,SI,6,4,0.7,313.13,Group,Group,Oceanic Travels,Company B,1252.5,Transite,36,22/01/14,No Show
2,Casa Property,03/02/14,2014,Feb,Peak Season,UK,14,11,0.8,105.45,Group,OTA,Oceanic Travels,,1160,Transite,32,28/01/14,No Show
6,Fun Property,03/02/14,2014,Feb,Peak Season,SI,20,15,0.8,106.9,Corporate,Group,Sunset Ltd,Company C,1603.52,Transite,93,31/01/14,Canceled
5,Loop Property,03/02/14,2014,Feb,Peak Season,BG,17,12,0.7,108.87,Corporate,Group,Oceanic Travels,Company B,1306.42,Transite,140,20/01/14,Canceled
4,Michamvi Property,03/02/14,2014,Feb,Peak Season,IE,18,14,0.8,105.6,Business,Corporate,Sunset Ltd,Company C,1478.43,Transite,39,24/01/14,No Show
7,Mwezi Property,03/02/14,2014,Feb,Peak Season,IN,22,17,0.8,108.79,Business,Group,TO Africa,Company C,1849.39,Transite,12,05/01/14,Canceled
3,Nur Property,03/02/14,2014,Feb,Peak Season,SI,17,13,0.8,112.23,Leisure,Group,ZanziTours,Company A,1459.05,Transite,177,22/01/14,Canceled
1,Kasha Property,04/02/14,2014,Feb,Peak Season,LU,6,4,0.7,324.19,Group,Group,Oceanic Travels,Company A,1296.74,Transite,173,22/01/14,Confirmed
2,Casa Property,04/02/14,2014,Feb,Peak Season,BE,14,11,0.8,108.54,Business,Group,TO Africa,,1193.96,Transite,169,10/01/14,No Show
6,Fun Property,04/02/14,2014,Feb,Peak Season,DE,20,15,0.8,108.39,Leisure,Group,TO Africa,Company C,1625.83,Transite,180,06/01/14,No Show
5,Loop Property,04/02/14,2014,Feb,Peak Season,ZA,17,12,0.7,105.55,Group,Direct,Sunset Ltd,Company A,1266.55,Transite,58,27/01/14,No Show
4,Michamvi Property,04/02/14,2014,Feb,Peak Season,BE,18,14,0.8,114.27,Corporate,Direct,TO Africa,Company C,1599.77,Transite,64,02/02/14,Confirmed
7,Mwezi Property,04/02/14,2014,Feb,Peak Season,SK,22,17,0.8,115.32,Business,TA/TO,Sunset Ltd,Company A,1960.49,Transite,169,13/01/14,Canceled
3,Nur Property,04/02/14,2014,Feb,Peak Season,BE,17,13,0.8,105.14,Business,Group,ZanziTours,,1366.85,Transite,99,03/02/14,Confirmed
1,Kasha Property,05/02/14,2014,Feb,Peak Season,UK,6,4,0.7,325.1,Business,Website,Oceanic Travels,Company B,1300.38,Transite,87,04/02/14,No Show
2,Casa Property,05/02/14,2014,Feb,Peak Season,CH,14,11,0.8,110.64,Business,Website,Oceanic Travels,Company A,1217.06,Transite,16,09/01/14,No Show
6,Fun Property,05/02/14,2014,Feb,Peak Season,SG,20,15,0.8,109.7,Corporate,TA/TO,ZanziTours,Company C,1645.57,Transite,68,23/01/14,Canceled
5,Loop Property,05/02/14,2014,Feb,Peak Season,DK,17,12,0.7,119.23,Group,Corporate,Sunset Ltd,Company C,1430.82,Transite,34,17/01/14,Confirmed
4,Michamvi Property,05/02/14,2014,Feb,Peak Season,NL,18,12,0.7,119.44,Leisure,OTA,Oceanic Travels,Company A,1433.31,Transite,157,03/02/14,Confirmed
7,Mwezi Property,05/02/14,2014,Feb,Peak Season,AU,22,17,0.8,118.15,Group,TA/TO,Oceanic Travels,,2008.6,Transite,118,14/01/14,No Show
3,Nur Property,05/02/14,2014,Feb,Peak Season,IN,17,13,0.8,110.44,Leisure,TA/TO,Oceanic Travels,Company A,1435.78,Transite,144,10/01/14,No Show
1,Kasha Property,06/02/14,2014,Feb,Peak Season,FR,6,4,0.7,323.13,Group,OTA,ZanziTours,Company C,1292.53,Transite,114,07/01/14,No Show
2,Casa Property,06/02/14,2014,Feb,Peak Season,EE,14,10,0.7,111.29,Leisure,Group,Sunset Ltd,Company C,1112.86,Transite,115,23/01/14,No Show
6,Fun Property,06/02/14,2014,Feb,Peak Season,US,20,14,0.7,110.53,Leisure,TA/TO,Sunset Ltd,,1547.38,Transite,103,16/01/14,No Show
5,Loop Property,06/02/14,2014,Feb,Peak Season,JP,17,13,0.8,117.53,Business,TA/TO,Sunset Ltd,Company C,1527.93,Transite,120,24/01/14,Confirmed
4,Michamvi Property,06/02/14,2014,Feb,Peak Season,CZ,18,14,0.8,117.65,Leisure,OTA,Oceanic Travels,Company B,1647.17,Transite,14,07/01/14,No Show
7,Mwezi Property,06/02/14,2014,Feb,Peak Season,LT,22,17,0.8,119.53,Corporate,Website,ZanziTours,Company B,2031.97,Transite,146,25/01/14,Confirmed
3,Nur Property,06/02/14,2014,Feb,Peak Season,CH,17,12,0.7,105.03,Leisure,OTA,Sunset Ltd,,1260.38,Transite,2,22/01/14,Canceled
1,Kasha Property,07/02/14,2014,Feb,Peak Season,LV,6,4,0.7,334.63,Corporate,TA/TO,Oceanic Travels,Company A,1338.51,Transite,84,24/01/14,Confirmed
2,Casa Property,07/02/14,2014,Feb,Peak Season,UK,14,10,0.7,110.06,Business,OTA,TO Africa,Company A,1100.61,Transite,78,11/01/14,Canceled
6,Fun Property,07/02/14,2014,Feb,Peak Season,BE,20,15,0.8,111.09,Business,Group,Sunset Ltd,Company C,1666.42,Transite,22,12/01/14,No Show
5,Loop Property,07/02/14,2014,Feb,Peak Season,PL,17,12,0.7,117.1,Corporate,Group,ZanziTours,Company C,1405.19,Transite,167,20/01/14,No Show
4,Michamvi Property,07/02/14,2014,Feb,Peak Season,NL,18,12,0.7,107.86,Corporate,Website,TO Africa,Company C,1294.36,Transite,6,18/01/14,Canceled
7,Mwezi Property,07/02/14,2014,Feb,Peak Season,LT,22,15,0.7,106.18,Corporate,TA/TO,Oceanic Travels,Company A,1592.72,Transite,161,15/01/14,Canceled
3,Nur Property,07/02/14,2014,Feb,Peak Season,IE,17,12,0.7,113.25,Leisure,TA/TO,ZanziTours,,1358.94,Transite,132,17/01/14,Confirmed
1,Kasha Property,08/02/14,2014,Feb,Peak Season,IE,6,4,0.7,311.7,Leisure,Website,Oceanic Travels,Company C,1246.78,Transite,2,03/02/14,No Show
2,Casa Property,08/02/14,2014,Feb,Peak Season,CN,14,10,0.7,119.53,Group,Group,TO Africa,Company C,1195.28,Transite,169,30/01/14,Confirmed
6,Fun Property,08/02/14,2014,Feb,Peak Season,CA,20,15,0.8,114.79,Corporate,TA/TO,ZanziTours,Company B,1721.84,Transite,44,23/01/14,No Show
5,Loop Property,08/02/14,2014,Feb,Peak Season,IE,17,12,0.7,119.44,Leisure,Website,Oceanic Travels,Company C,1433.24,Transite,35,30/01/14,Confirmed
4,Michamvi Property,08/02/14,2014,Feb,Peak Season,FR,18,13,0.7,111.99,Corporate,Website,TO Africa,Company C,1455.83,Transite,99,13/01/14,Canceled
7,Mwezi Property,08/02/14,2014,Feb,Peak Season,NL,22,15,0.7,117.34,Business,OTA,TO Africa,Company B,1760.16,Transite,88,01/02/14,Confirmed
3,Nur Property,08/02/14,2014,Feb,Peak Season,NL,17,13,0.8,114.24,Leisure,Website,ZanziTours,,1485.11,Transite,26,25/01/14,Confirmed
1,Kasha Property,09/02/14,2014,Feb,Peak Season,IE,6,4,0.7,333.46,Business,Group,Oceanic Travels,Company A,1333.85,Transite,40,18/01/14,Canceled
2,Casa Property,09/02/14,2014,Feb,Peak Season,DE,14,10,0.7,116.89,Corporate,TA/TO,ZanziTours,,1168.92,Transite,94,10/01/14,No Show
6,Fun Property,09/02/14,2014,Feb,Peak Season,EE,20,14,0.7,113.72,Corporate,TA/TO,Sunset Ltd,,1592.02,Transite,27,22/01/14,No Show
5,Loop Property,09/02/14,2014,Feb,Peak Season,BE,17,12,0.7,118.15,Leisure,Group,TO Africa,Company B,1417.86,Transite,114,06/02/14,No Show
4,Michamvi Property,09/02/14,2014,Feb,Peak Season,SI,18,12,0.7,115.4,Leisure,TA/TO,ZanziTours,Company B,1384.77,Transite,151,01/02/14,Confirmed
7,Mwezi Property,09/02/14,2014,Feb,Peak Season,SK,22,16,0.7,119.87,Business,Direct,Oceanic Travels,Company B,1917.86,Transite,26,31/01/14,Confirmed
3,Nur Property,09/02/14,2014,Feb,Peak Season,AU,17,12,0.7,107.77,Group,TA/TO,ZanziTours,Company B,1293.2,Transite,75,15/01/14,No Show
1,Kasha Property,10/02/14,2014,Feb,Peak Season,EE,6,4,0.7,339.6,Group,Website,ZanziTours,Company A,1358.4,Transite,14,06/02/14,No Show
2,Casa Property,10/02/14,2014,Feb,Peak Season,LT,14,10,0.7,108.95,Leisure,Group,Sunset Ltd,Company B,1089.46,Transite,101,16/01/14,No Show
6,Fun Property,10/02/14,2014,Feb,Peak Season,ZA,20,14,0.7,117.5,Leisure,TA/TO,Sunset Ltd,,1645,Transite,170,22/01/14,Canceled
5,Loop Property,10/02/14,2014,Feb,Peak Season,DE,17,12,0.7,118.73,Leisure,TA/TO,Sunset Ltd,Company C,1424.82,Transite,151,13/01/14,No Show
4,Michamvi Property,10/02/14,2014,Feb,Peak Season,LT,18,14,0.8,110.09,Business,Group,Oceanic Travels,,1541.23,Transite,95,26/01/14,Canceled
7,Mwezi Property,10/02/14,2014,Feb,Peak Season,LU,22,15,0.7,110,Group,OTA,Oceanic Travels,,1650.01,Transite,120,24/01/14,Canceled
3,Nur Property,10/02/14,2014,Feb,Peak Season,FR,17,12,0.7,108.5,Corporate,TA/TO,ZanziTours,Company B,1302.04,Transite,73,30/01/14,No Show
1,Kasha Property,11/02/14,2014,Feb,Peak Season,UK,6,4,0.7,336.31,Corporate,TA/TO,TO Africa,,1345.25,Transite,54,29/01/14,No Show
2,Casa Property,11/02/14,2014,Feb,Peak Season,IN,14,11,0.8,111.24,Corporate,Website,TO Africa,Company A,1223.61,Transite,75,08/02/14,Confirmed
6,Fun Property,11/02/14,2014,Feb,Peak Season,CZ,20,15,0.8,109.95,Business,TA/TO,Oceanic Travels,Company A,1649.2,Transite,71,12/01/14,No Show
5,Loop Property,11/02/14,2014,Feb,Peak Season,SK,17,12,0.7,109.73,Corporate,TA/TO,Oceanic Travels,Company C,1316.76,Transite,127,10/02/14,Canceled
4,Michamvi Property,11/02/14,2014,Feb,Peak Season,CZ,18,14,0.8,111.61,Leisure,OTA,TO Africa,Company B,1562.51,Transite,20,31/01/14,Confirmed
7,Mwezi Property,11/02/14,2014,Feb,Peak Season,RO,22,16,0.7,105.48,Corporate,OTA,Sunset Ltd,Company A,1687.64,Transite,166,19/01/14,Confirmed
3,Nur Property,11/02/14,2014,Feb,Peak Season,LU,17,13,0.8,114.55,Group,Direct,Oceanic Travels,Company C,1489.18,Transite,153,21/01/14,No Show
1,Kasha Property,12/02/14,2014,Feb,Peak Season,FR,6,4,0.7,311.56,Leisure,OTA,ZanziTours,,1246.22,Transite,84,09/02/14,Confirmed
2,Casa Property,12/02/14,2014,Feb,Peak Season,HU,14,10,0.7,116.67,Leisure,Group,TO Africa,Company A,1166.7,Transite,103,16/01/14,Canceled
6,Fun Property,12/02/14,2014,Feb,Peak Season,CZ,20,14,0.7,108.13,Leisure,TA/TO,Oceanic Travels,Company B,1513.85,Transite,133,07/02/14,No Show
5,Loop Property,12/02/14,2014,Feb,Peak Season,HU,17,12,0.7,108.79,Leisure,Website,Oceanic Travels,,1305.51,Transite,96,17/01/14,Confirmed
4,Michamvi Property,12/02/14,2014,Feb,Peak Season,LU,18,13,0.7,105.09,Leisure,OTA,TO Africa,Company B,1366.11,Transite,141,21/01/14,No Show
7,Mwezi Property,12/02/14,2014,Feb,Peak Season,AU,22,16,0.7,107.81,Leisure,Group,Sunset Ltd,Company C,1724.98,Transite,84,16/01/14,Canceled
3,Nur Property,12/02/14,2014,Feb,Peak Season,BG,17,13,0.8,111.53,Group,TA/TO,TO Africa,Company A,1449.95,Transite,4,06/02/14,Canceled
1,Kasha Property,13/02/14,2014,Feb,Peak Season,US,6,4,0.7,325.83,Business,Group,ZanziTours,Company B,1303.31,Transite,61,08/02/14,Confirmed
2,Casa Property,13/02/14,2014,Feb,Peak Season,NL,14,10,0.7,112.11,Leisure,TA/TO,Oceanic Travels,,1121.12,Transite,173,16/01/14,Confirmed
6,Fun Property,13/02/14,2014,Feb,Peak Season,LU,20,14,0.7,106.84,Business,Group,ZanziTours,,1495.77,Transite,40,17/01/14,Canceled
5,Loop Property,13/02/14,2014,Feb,Peak Season,DK,17,13,0.8,106.92,Leisure,Corporate,Sunset Ltd,Company C,1389.97,Transite,98,29/01/14,No Show
4,Michamvi Property,13/02/14,2014,Feb,Peak Season,PL,18,13,0.7,118.65,Business,Direct,TO Africa,Company C,1542.45,Transite,106,23/01/14,No Show
7,Mwezi Property,13/02/14,2014,Feb,Peak Season,PL,22,17,0.8,118.09,Corporate,TA/TO,ZanziTours,Company C,2007.47,Transite,54,17/01/14,Canceled
3,Nur Property,13/02/14,2014,Feb,Peak Season,CH,17,12,0.7,114.27,Corporate,Direct,Sunset Ltd,Company B,1371.24,Transite,138,26/01/14,Canceled
1,Kasha Property,14/02/14,2014,Feb,Peak Season,BE,6,4,0.7,327.89,Business,OTA,Oceanic Travels,Company B,1311.57,Transite,112,18/01/14,Confirmed
2,Casa Property,14/02/14,2014,Feb,Peak Season,CZ,14,10,0.7,110.68,Leisure,OTA,Sunset Ltd,Company A,1106.83,Transite,93,07/02/14,Confirmed
6,Fun Property,14/02/14,2014,Feb,Peak Season,BE,20,14,0.7,117.09,Business,OTA,TO Africa,Company C,1639.22,Transite,121,21/01/14,Canceled
5,Loop Property,14/02/14,2014,Feb,Peak Season,BE,17,13,0.8,105.52,Leisure,TA/TO,ZanziTours,Company C,1371.71,Transite,134,09/02/14,Canceled
4,Michamvi Property,14/02/14,2014,Feb,Peak Season,ZA,18,12,0.7,109.04,Business,Direct,Sunset Ltd,Company A,1308.46,Transite,6,10/02/14,No Show
7,Mwezi Property,14/02/14,2014,Feb,Peak Season,AU,22,17,0.8,112.6,Business,TA/TO,TO Africa,Company A,1914.18,Transite,105,29/01/14,Canceled
3,Nur Property,14/02/14,2014,Feb,Peak Season,US,17,12,0.7,118.33,Leisure,OTA,TO Africa,Company A,1420,Transite,22,10/02/14,No Show
1,Kasha Property,15/02/14,2014,Feb,Peak Season,LU,6,4,0.7,316.02,Leisure,OTA,TO Africa,Company C,1264.07,Transite,4,17/01/14,Canceled
2,Casa Property,15/02/14,2014,Feb,Peak Season,HU,14,9,0.6,107.45,Business,TA/TO,Sunset Ltd,Company C,967.05,Transite,29,06/02/14,Canceled
6,Fun Property,15/02/14,2014,Feb,Peak Season,BE,20,15,0.8,110.76,Group,Direct,Sunset Ltd,Company B,1661.47,Transite,53,23/01/14,Canceled
5,Loop Property,15/02/14,2014,Feb,Peak Season,BE,17,12,0.7,111.06,Corporate,Direct,Oceanic Travels,Company B,1332.7,Transite,109,24/01/14,No Show
