hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,available Rooms,Room Sold,occupancy,ADR,market_segment,distribution_channel,to_name,company,Revenue,customer_type,lead_time,reservation_status_date,Reservation Status,Projected PickUp 
7,Mwezi Property,22/01/14,2014,Jan,Shoulder Season,AT,22,12,0.5,81.33,Group,Direct,Sunset Ltd,Company A,975.98,Transient,69,24/01/19,Confirmed,5
3,Nur Property,22/01/14,2014,Jan,Shoulder Season,NL,17,8,0.5,83.79,Corporate,TA/TO,Oceanic Travels,Company A,670.32,Transient,273,05/07/18,Confirmed,5
1,Kasha Property,23/01/14,2014,Jan,Shoulder Season,NL,6,2,0.3,260.04,Business,TA/TO,Sunset Ltd,Company C,520.08,Transient,55,09/02/19,Confirmed,8
2,Casa Property,23/01/14,2014,Jan,Shoulder Season,CH,14,6,0.4,84.92,Corporate,Direct,TO Africa,Company A,509.55,Transient,4,02/04/19,Confirmed,6
6,Fun Property,23/01/14,2014,Jan,Shoulder Season,BG,20,12,0.6,90.25,Leisure,OTA,Sunset Ltd,Company B,1083,Transient,97,31/12/18,Confirmed,7
5,Loop Property,23/01/14,2014,Jan,Shoulder Season,BE,17,9,0.5,80.24,Group,TA/TO,TO Africa,Company C,722.13,Transient,44,23/02/19,Confirmed,6
4,Michamvi Property,23/01/14,2014,Jan,Shoulder Season,RO,18,11,0.6,90.8,Group,Direct,TO Africa,,998.75,Transient,31,09/03/19,Confirmed,8
7,Mwezi Property,23/01/14,2014,Jan,Shoulder Season,SG,22,9,0.4,93.51,Group,OTA,Sunset Ltd,Company C,841.61,Transient,0,10/04/19,Confirmed,7
3,Nur Property,23/01/14,2014,Jan,Shoulder Season,BR,17,7,0.4,80.9,Group,Group,Oceanic Travels,Company C,566.31,Transient,62,08/02/19,Confirmed,8
1,Kasha Property,24/01/14,2014,Jan,Shoulder Season,HU,6,2,0.3,272.16,Business,Group,TO Africa,Company B,544.31,Transient,86,16/01/19,Confirmed,7
2,Casa Property,24/01/14,2014,Jan,Shoulder Season,RO,14,8,0.6,82.18,Business,OTA,Oceanic Travels,,657.46,Transient,3,10/04/19,Confirmed,8
6,Fun Property,24/01/14,2014,Jan,Shoulder Season,CZ,20,12,0.6,90.95,Leisure,OTA,ZanziTours,,1091.41,Transient,197,29/09/18,Confirmed,7
5,Loop Property,24/01/14,2014,Jan,Shoulder Season,ZA,17,10,0.6,81.09,Business,TA/TO,Oceanic Travels,Company A,810.86,Transient,143,23/11/18,Confirmed,7
4,Michamvi Property,24/01/14,2014,Jan,Shoulder Season,AT,18,11,0.6,84.57,Business,TA/TO,Sunset Ltd,Company C,930.22,Transient,23,24/03/19,Confirmed,8
7,Mwezi Property,24/01/14,2014,Jan,Shoulder Season,AT,22,11,0.5,91.19,Group,Group,TO Africa,,1003.12,Transient,8,09/04/19,Confirmed,5
3,Nur Property,24/01/14,2014,Jan,Shoulder Season,RO,17,9,0.5,87.41,Group,TA/TO,TO Africa,Company B,786.68,Transient,13,05/04/19,Confirmed,7
1,Kasha Property,25/01/14,2014,Jan,Shoulder Season,SK,6,3,0.5,253.2,Business,Direct,Sunset Ltd,,759.61,Transient,280,13/07/18,Confirmed,5
2,Casa Property,25/01/14,2014,Jan,Shoulder Season,BG,14,7,0.5,91.95,Business,Group,Oceanic Travels,Company C,643.67,Transient,11,09/04/19,Confirmed,8
6,Fun Property,25/01/14,2014,Jan,Shoulder Season,DK,20,9,0.5,84.8,Corporate,TA/TO,ZanziTours,,763.2,Transient,317,08/06/18,Confirmed,5
5,Loop Property,25/01/14,2014,Jan,Shoulder Season,CN,17,11,0.6,91.19,Corporate,TA/TO,Sunset Ltd,Company B,1003.09,Transient,185,19/10/18,Confirmed,8
4,Michamvi Property,25/01/14,2014,Jan,Shoulder Season,US,18,9,0.5,91.79,Corporate,Group,ZanziTours,Company A,826.13,Transient,160,14/11/18,Confirmed,8
7,Mwezi Property,25/01/14,2014,Jan,Shoulder Season,FR,22,11,0.5,83.59,Business,TA/TO,ZanziTours,Company A,919.46,Transient,104,10/01/19,Confirmed,8
3,Nur Property,25/01/14,2014,Jan,Shoulder Season,SK,17,8,0.5,91.77,Leisure,OTA,ZanziTours,,734.19,Transient,11,14/04/19,Confirmed,6
1,Kasha Property,26/01/14,2014,Jan,Shoulder Season,LT,6,3,0.5,242.77,Group,TA/TO,ZanziTours,Company C,728.31,Transient,2,24/04/19,Confirmed,7
2,Casa Property,26/01/14,2014,Jan,Shoulder Season,HU,14,8,0.6,86.86,Group,TA/TO,ZanziTours,Company B,694.84,Transient,14,13/04/19,Confirmed,5
6,Fun Property,26/01/14,2014,Jan,Shoulder Season,AT,20,12,0.6,86.56,Business,TA/TO,ZanziTours,,1038.74,Transient,22,06/04/19,Confirmed,7
5,Loop Property,26/01/14,2014,Jan,Shoulder Season,LT,17,9,0.5,83.91,Corporate,TA/TO,TO Africa,Company C,755.23,Transient,37,23/03/19,Confirmed,6
4,Michamvi Property,26/01/14,2014,Jan,Shoulder Season,BE,18,9,0.5,94.03,Corporate,Website,Sunset Ltd,Company C,846.26,Transient,292,12/07/18,Confirmed,8
7,Mwezi Property,26/01/14,2014,Jan,Shoulder Season,DE,22,10,0.5,87.29,Leisure,Group,TO Africa,Company B,872.86,Transient,11,21/03/20,Confirmed,6
3,Nur Property,26/01/14,2014,Jan,Shoulder Season,AT,17,7,0.4,94.88,Group,TA/TO,Sunset Ltd,Company B,664.13,Transient,86,07/01/20,Confirmed,5
1,Kasha Property,27/01/14,2014,Jan,Shoulder Season,RO,6,3,0.5,279.49,Group,Website,ZanziTours,,838.48,Transient,109,16/12/19,Confirmed,6
2,Casa Property,27/01/14,2014,Jan,Shoulder Season,NL,14,7,0.5,84.32,Corporate,TA/TO,TO Africa,,590.22,Transient,72,23/01/20,Confirmed,6
6,Fun Property,27/01/14,2014,Jan,Shoulder Season,RO,20,9,0.5,83.34,Corporate,Group,TO Africa,,750.02,Transient,196,22/09/19,Confirmed,8
5,Loop Property,27/01/14,2014,Jan,Shoulder Season,LU,17,8,0.5,81.3,Corporate,TA/TO,Sunset Ltd,,650.41,Transient,56,10/02/20,Confirmed,8
4,Michamvi Property,27/01/14,2014,Jan,Shoulder Season,CH,18,10,0.6,89.69,Business,Website,Sunset Ltd,,896.89,Transient,189,01/10/19,Confirmed,5
7,Mwezi Property,27/01/14,2014,Jan,Shoulder Season,BR,22,11,0.5,92.61,Leisure,TA/TO,ZanziTours,,1018.75,Transient,126,04/12/19,Confirmed,5
3,Nur Property,27/01/14,2014,Jan,Shoulder Season,SI,17,9,0.5,92.2,Business,Direct,Sunset Ltd,Company C,829.8,Transient,303,11/06/19,Confirmed,5
1,Kasha Property,28/01/14,2014,Jan,Shoulder Season,DK,6,3,0.5,256.97,Business,Corporate,ZanziTours,,770.9,Transient,81,20/01/20,Confirmed,8
2,Casa Property,28/01/14,2014,Jan,Shoulder Season,IE,14,7,0.5,85.26,Leisure,TA/TO,ZanziTours,Company B,596.81,Transient,54,17/02/20,Confirmed,7
6,Fun Property,28/01/14,2014,Jan,Shoulder Season,AE,20,12,0.6,80,Business,TA/TO,TO Africa,,960.05,Transient,15,28/03/20,Confirmed,8
5,Loop Property,28/01/14,2014,Jan,Shoulder Season,BR,17,7,0.4,90.94,Corporate,Group,ZanziTours,Company A,636.58,Transient,86,18/01/20,Confirmed,6
4,Michamvi Property,28/01/14,2014,Jan,Shoulder Season,CN,18,11,0.6,87.92,Leisure,TA/TO,TO Africa,Company A,967.09,Transient,161,05/11/19,Confirmed,8
7,Mwezi Property,28/01/14,2014,Jan,Shoulder Season,BE,22,12,0.5,93.48,Group,OTA,Sunset Ltd,Company A,1121.77,Transient,147,20/11/19,Confirmed,6
3,Nur Property,28/01/14,2014,Jan,Shoulder Season,SG,17,10,0.6,85.99,Corporate,TA/TO,Oceanic Travels,Company B,859.91,Transient,92,15/01/20,Confirmed,7
1,Kasha Property,29/01/14,2014,Jan,Shoulder Season,DK,6,3,0.5,267.48,Leisure,Direct,TO Africa,,802.43,Transient,87,21/01/20,Confirmed,6
2,Casa Property,29/01/14,2014,Jan,Shoulder Season,SI,14,6,0.4,86.41,Leisure,OTA,TO Africa,Company A,518.45,Transient,109,31/12/19,Confirmed,6
6,Fun Property,29/01/14,2014,Jan,Shoulder Season,PL,20,12,0.6,82.06,Business,Corporate,Oceanic Travels,Company B,984.72,Transient,127,14/12/19,Confirmed,6
5,Loop Property,29/01/14,2014,Jan,Shoulder Season,IE,17,9,0.5,81.73,Business,TA/TO,TO Africa,Company B,735.55,TransientParty,418,27/02/19,Confirmed,5
4,Michamvi Property,29/01/14,2014,Jan,Shoulder Season,DK,18,8,0.4,82.3,Leisure,TA/TO,Oceanic Travels,Company C,658.43,Transient,156,17/11/19,Confirmed,7
7,Mwezi Property,29/01/14,2014,Jan,Shoulder Season,SI,22,11,0.5,89.62,Corporate,OTA,TO Africa,,985.85,TransientParty,80,02/02/20,Confirmed,6
3,Nur Property,29/01/14,2014,Jan,Shoulder Season,LV,17,10,0.6,84.53,Leisure,Corporate,Oceanic Travels,Company C,845.33,Transient,211,25/09/19,Confirmed,7
1,Kasha Property,30/01/14,2014,Jan,Shoulder Season,UK,6,3,0.5,256.8,Business,Website,Sunset Ltd,,770.39,Transient,273,26/07/19,Confirmed,8
2,Casa Property,30/01/14,2014,Jan,Shoulder Season,US,14,7,0.5,87.84,Group,TA/TO,Sunset Ltd,,614.85,Transient,58,27/02/20,Confirmed,6
6,Fun Property,30/01/14,2014,Jan,Shoulder Season,SI,20,9,0.5,87.94,Group,TA/TO,TO Africa,Company C,791.5,Transient,433,18/02/19,Confirmed,8
5,Loop Property,30/01/14,2014,Jan,Shoulder Season,LU,17,10,0.6,92.98,Leisure,Group,ZanziTours,Company A,929.82,Transient,111,07/01/20,Confirmed,6
4,Michamvi Property,30/01/14,2014,Jan,Shoulder Season,CH,18,8,0.4,87.33,Business,Group,TO Africa,Company A,698.62,Transient,34,25/03/20,Confirmed,7
7,Mwezi Property,30/01/14,2014,Jan,Shoulder Season,LU,22,10,0.5,94,Leisure,OTA,ZanziTours,Company B,940.01,Transient,17,12/04/20,Confirmed,5
3,Nur Property,30/01/14,2014,Jan,Shoulder Season,IN,17,10,0.6,82.59,Group,Direct,Oceanic Travels,Company C,825.88,Transient,4,26/04/20,Confirmed,8
1,Kasha Property,31/01/14,2014,Jan,Shoulder Season,CN,6,3,0.5,241.6,Corporate,TA/TO,Oceanic Travels,Company B,724.79,Contract,6,26/03/21,Confirmed,6
2,Casa Property,31/01/14,2014,Jan,Shoulder Season,HU,14,7,0.5,82.65,Corporate,OTA,Sunset Ltd,Company B,578.57,Transient,32,01/03/21,Confirmed,8
6,Fun Property,31/01/14,2014,Jan,Shoulder Season,RO,20,10,0.5,80.95,Business,TA/TO,Oceanic Travels,Company A,809.48,Transient,4,30/03/21,Confirmed,8
5,Loop Property,31/01/14,2014,Jan,Shoulder Season,LU,17,9,0.5,80.28,Group,Direct,ZanziTours,,722.48,Transient,195,21/09/20,Confirmed,6
4,Michamvi Property,31/01/14,2014,Jan,Shoulder Season,UK,18,10,0.6,89.21,Corporate,Website,Sunset Ltd,,892.1,Transient,119,07/12/20,Confirmed,7
7,Mwezi Property,31/01/14,2014,Jan,Shoulder Season,US,22,13,0.6,80.61,Leisure,Corporate,ZanziTours,Company C,1047.91,Transient,13,24/03/21,Confirmed,6
3,Nur Property,31/01/14,2014,Jan,Shoulder Season,IE,17,8,0.5,85.43,Group,OTA,Sunset Ltd,,683.42,Transient,59,07/02/21,Confirmed,6
1,Kasha Property,01/02/14,2014,Feb,Peak Season,LV,6,4,0.7,316.59,Business,TA/TO,Oceanic Travels,Company B,1266.38,Transient,78,20/01/21,Confirmed,7
2,Casa Property,01/02/14,2014,Feb,Peak Season,HU,14,10,0.7,111.19,Leisure,OTA,Sunset Ltd,Company B,1111.94,Transient,335,09/05/20,Confirmed,7
6,Fun Property,01/02/14,2014,Feb,Peak Season,NL,20,15,0.8,116.64,Business,OTA,Oceanic Travels,Company C,1749.53,Transient,103,28/12/20,Confirmed,7
5,Loop Property,01/02/14,2014,Feb,Peak Season,AE,17,11,0.6,110.16,Leisure,OTA,Oceanic Travels,Company C,1211.72,Transient,0,11/04/21,Confirmed,6
4,Michamvi Property,01/02/14,2014,Feb,Peak Season,CN,18,13,0.7,114.74,Group,TA/TO,TO Africa,Company C,1491.61,Transient,118,15/12/20,Confirmed,6
7,Mwezi Property,01/02/14,2014,Feb,Peak Season,IE,22,16,0.7,110.32,Business,OTA,Oceanic Travels,Company C,1765.13,Transient,56,16/02/21,Confirmed,7
3,Nur Property,01/02/14,2014,Feb,Peak Season,CH,17,12,0.7,115.14,Leisure,TA/TO,ZanziTours,Company C,1381.72,Transient,107,28/12/20,Confirmed,6
1,Kasha Property,02/02/14,2014,Feb,Peak Season,CA,6,4,0.7,317.04,Leisure,Corporate,ZanziTours,,1268.14,Transient,70,04/02/21,Confirmed,6
2,Casa Property,02/02/14,2014,Feb,Peak Season,UK,14,9,0.6,107.61,Business,TA/TO,Oceanic Travels,Company A,968.46,Transient,76,30/01/21,Confirmed,7
6,Fun Property,02/02/14,2014,Feb,Peak Season,UK,20,14,0.7,107.87,Group,OTA,Oceanic Travels,Company C,1510.2,Transient,144,24/11/20,Confirmed,6
5,Loop Property,02/02/14,2014,Feb,Peak Season,LT,17,13,0.8,118.3,Business,Group,Sunset Ltd,Company A,1537.91,Transient,4,14/04/21,Confirmed,6
4,Michamvi Property,02/02/14,2014,Feb,Peak Season,CH,18,13,0.7,110.29,Leisure,Corporate,ZanziTours,Company B,1433.76,TransientParty,15,04/04/21,Confirmed,7
7,Mwezi Property,02/02/14,2014,Feb,Peak Season,IE,22,15,0.7,108.87,Leisure,Group,TO Africa,Company B,1633.09,Transient,32,19/03/21,Confirmed,7
3,Nur Property,02/02/14,2014,Feb,Peak Season,SI,17,12,0.7,118.92,Leisure,Website,Sunset Ltd,Company C,1427.07,TransientParty,49,03/03/21,Confirmed,6
1,Kasha Property,03/02/14,2014,Feb,Peak Season,SI,6,4,0.7,313.13,Group,Group,Oceanic Travels,Company B,1252.5,Transient,77,04/02/21,Confirmed,7
2,Casa Property,03/02/14,2014,Feb,Peak Season,UK,14,11,0.8,105.45,Group,OTA,Oceanic Travels,,1160,Transient,22,01/04/21,Confirmed,7
6,Fun Property,03/02/14,2014,Feb,Peak Season,SI,20,15,0.8,106.9,Corporate,Group,Sunset Ltd,Company C,1603.52,Transient,0,24/04/21,Confirmed,8
5,Loop Property,03/02/14,2014,Feb,Peak Season,BG,17,12,0.7,108.87,Corporate,Group,Oceanic Travels,Company B,1306.42,Transient,58,26/02/21,Confirmed,7
4,Michamvi Property,03/02/14,2014,Feb,Peak Season,IE,18,14,0.8,105.6,Business,Corporate,Sunset Ltd,Company C,1478.43,Transient,4,22/04/21,Confirmed,6
7,Mwezi Property,03/02/14,2014,Feb,Peak Season,IN,22,17,0.8,108.79,Business,Group,TO Africa,Company C,1849.39,Transient,117,31/12/20,Confirmed,6
3,Nur Property,03/02/14,2014,Feb,Peak Season,SI,17,13,0.8,112.23,Leisure,Group,ZanziTours,Company A,1459.05,TransientParty,36,23/03/21,Confirmed,6
1,Kasha Property,04/02/14,2014,Feb,Peak Season,LU,6,4,0.7,324.19,Group,Group,Oceanic Travels,Company A,1296.74,Transient,35,25/03/21,Confirmed,6
2,Casa Property,04/02/14,2014,Feb,Peak Season,BE,14,11,0.8,108.54,Business,Group,TO Africa,,1193.96,Transient,31,30/03/21,Confirmed,7
6,Fun Property,04/02/14,2014,Feb,Peak Season,DE,20,15,0.8,108.39,Leisure,Group,TO Africa,Company C,1625.83,Mojar Trvael,79,12/01/22,Confirmed,7
5,Loop Property,04/02/14,2014,Feb,Peak Season,ZA,17,12,0.7,105.55,Group,Direct,Sunset Ltd,Company A,1266.55,Mojar Trvael,1,01/04/22,Confirmed,7
4,Michamvi Property,04/02/14,2014,Feb,Peak Season,BE,18,14,0.8,114.27,Corporate,Direct,TO Africa,Company C,1599.77,A+M Travel,21,13/03/22,Confirmed,8
7,Mwezi Property,04/02/14,2014,Feb,Peak Season,SK,22,17,0.8,115.32,Business,TA/TO,Sunset Ltd,Company A,1960.49,A+M Travel,12,23/03/22,Confirmed,8
3,Nur Property,04/02/14,2014,Feb,Peak Season,BE,17,13,0.8,105.14,Business,Group,ZanziTours,,1366.85,A+M Travel,33,03/03/22,Confirmed,8
1,Kasha Property,05/02/14,2014,Feb,Peak Season,UK,6,4,0.7,325.1,Business,Website,Oceanic Travels,Company B,1300.38,A+M Travel,164,24/10/21,Confirmed,8
2,Casa Property,05/02/14,2014,Feb,Peak Season,CH,14,11,0.8,110.64,Business,Website,Oceanic Travels,Company A,1217.06,A+M Travel,78,19/01/22,Confirmed,7
6,Fun Property,05/02/14,2014,Feb,Peak Season,SG,20,15,0.8,109.7,Corporate,TA/TO,ZanziTours,Company C,1645.57,Good bye ZNZ,18,21/03/22,Confirmed,7
5,Loop Property,05/02/14,2014,Feb,Peak Season,DK,17,12,0.7,119.23,Group,Corporate,Sunset Ltd,Company C,1430.82,Eco&Cultuer,21,19/03/22,Confirmed,8
4,Michamvi Property,05/02/14,2014,Feb,Peak Season,NL,18,12,0.7,119.44,Leisure,OTA,Oceanic Travels,Company A,1433.31,Eco&Cultuer,0,10/04/22,Confirmed,8
7,Mwezi Property,05/02/14,2014,Feb,Peak Season,AU,22,17,0.8,118.15,Group,TA/TO,Oceanic Travels,,2008.6,Eco&Cultuer,152,10/11/21,Confirmed,7
3,Nur Property,05/02/14,2014,Feb,Peak Season,IN,17,13,0.8,110.44,Leisure,TA/TO,Oceanic Travels,Company A,1435.78,A+M Travel,43,28/02/22,Confirmed,8
1,Kasha Property,06/02/14,2014,Feb,Peak Season,FR,6,4,0.7,323.13,Group,OTA,ZanziTours,Company C,1292.53,A+M Travel,177,18/10/21,Confirmed,8
2,Casa Property,06/02/14,2014,Feb,Peak Season,EE,14,10,0.7,111.29,Leisure,Group,Sunset Ltd,Company C,1112.86,A+M Travel,47,26/02/22,Confirmed,8
6,Fun Property,06/02/14,2014,Feb,Peak Season,US,20,14,0.7,110.53,Leisure,TA/TO,Sunset Ltd,,1547.38,A+M Travel,57,17/02/22,Confirmed,8
5,Loop Property,06/02/14,2014,Feb,Peak Season,JP,17,13,0.8,117.53,Business,TA/TO,Sunset Ltd,Company C,1527.93,A+M Travel,60,15/02/22,Confirmed,8
4,Michamvi Property,06/02/14,2014,Feb,Peak Season,CZ,18,14,0.8,117.65,Leisure,OTA,Oceanic Travels,Company B,1647.17,A+M Travel,0,17/04/22,Confirmed,8
7,Mwezi Property,06/02/14,2014,Feb,Peak Season,LT,22,17,0.8,119.53,Corporate,Website,ZanziTours,Company B,2031.97,A+M Travel,102,06/01/22,Confirmed,8
3,Nur Property,06/02/14,2014,Feb,Peak Season,CH,17,12,0.7,105.03,Leisure,OTA,Sunset Ltd,,1260.38,A+M Travel,71,07/02/22,Confirmed,7
1,Kasha Property,07/02/14,2014,Feb,Peak Season,LV,6,4,0.7,334.63,Corporate,TA/TO,Oceanic Travels,Company A,1338.51,A+M Travel,111,30/12/21,Confirmed,7
2,Casa Property,07/02/14,2014,Feb,Peak Season,UK,14,10,0.7,110.06,Business,OTA,TO Africa,Company A,1100.61,Mojar Trvael,1,20/04/22,Confirmed,8
6,Fun Property,07/02/14,2014,Feb,Peak Season,BE,20,15,0.8,111.09,Business,Group,Sunset Ltd,Company C,1666.42,Mojar Trvael,4,18/04/22,Confirmed,7
5,Loop Property,07/02/14,2014,Feb,Peak Season,PL,17,12,0.7,117.1,Corporate,Group,ZanziTours,Company C,1405.19,Escape TrAVEL,25,29/03/22,Confirmed,8
4,Michamvi Property,07/02/14,2014,Feb,Peak Season,NL,18,12,0.7,107.86,Corporate,Website,TO Africa,Company C,1294.36,Escape TrAVEL,209,27/09/21,Confirmed,7
7,Mwezi Property,07/02/14,2014,Feb,Peak Season,LT,22,15,0.7,106.18,Corporate,TA/TO,Oceanic Travels,Company A,1592.72,Escape TrAVEL,93,22/01/22,Confirmed,7
3,Nur Property,07/02/14,2014,Feb,Peak Season,IE,17,12,0.7,113.25,Leisure,TA/TO,ZanziTours,,1358.94,A+M Travel,53,04/03/22,Confirmed,7
1,Kasha Property,08/02/14,2014,Feb,Peak Season,IE,6,4,0.7,311.7,Leisure,Website,Oceanic Travels,Company C,1246.78,A+M Travel,1,26/04/22,Confirmed,7
2,Casa Property,08/02/14,2014,Feb,Peak Season,CN,14,10,0.7,119.53,Group,Group,TO Africa,Company C,1195.28,A+M Travel,4,24/04/22,Confirmed,8
6,Fun Property,08/02/14,2014,Feb,Peak Season,CA,20,15,0.8,114.79,Corporate,TA/TO,ZanziTours,Company B,1721.84,Eco&Cultuer,302,01/07/21,Confirmed,7
5,Loop Property,08/02/14,2014,Feb,Peak Season,IE,17,12,0.7,119.44,Leisure,Website,Oceanic Travels,Company C,1433.24,Eco&Cultuer,122,29/12/21,Confirmed,8
4,Michamvi Property,08/02/14,2014,Feb,Peak Season,FR,18,13,0.7,111.99,Corporate,Website,TO Africa,Company C,1455.83,Transient,16,16/03/14,Confirmed,2
7,Mwezi Property,08/02/14,2014,Feb,Peak Season,NL,22,15,0.7,117.34,Business,OTA,TO Africa,Company B,1760.16,Transient,28,05/03/14,Confirmed,0
3,Nur Property,08/02/14,2014,Feb,Peak Season,NL,17,13,0.8,114.24,Leisure,Website,ZanziTours,,1485.11,Transient,161,24/10/13,Confirmed,1
1,Kasha Property,09/02/14,2014,Feb,Peak Season,IE,6,4,0.7,333.46,Business,Group,Oceanic Travels,Company A,1333.85,Transient,57,06/02/14,Confirmed,0
2,Casa Property,09/02/14,2014,Feb,Peak Season,DE,14,10,0.7,116.89,Corporate,TA/TO,ZanziTours,,1168.92,Transient,19,17/03/14,Confirmed,0
6,Fun Property,09/02/14,2014,Feb,Peak Season,EE,20,14,0.7,113.72,Corporate,TA/TO,Sunset Ltd,,1592.02,Transient,109,18/12/13,Confirmed,0
5,Loop Property,09/02/14,2014,Feb,Peak Season,BE,17,12,0.7,118.15,Leisure,Group,TO Africa,Company B,1417.86,Transient,239,11/08/13,Confirmed,2
4,Michamvi Property,09/02/14,2014,Feb,Peak Season,SI,18,12,0.7,115.4,Leisure,TA/TO,ZanziTours,Company B,1384.77,Transient,33,06/03/14,Confirmed,0
7,Mwezi Property,09/02/14,2014,Feb,Peak Season,SK,22,16,0.7,119.87,Business,Direct,Oceanic Travels,Company B,1917.86,Transient,11,29/03/14,Confirmed,2
3,Nur Property,09/02/14,2014,Feb,Peak Season,AU,17,12,0.7,107.77,Group,TA/TO,ZanziTours,Company B,1293.2,Transient,40,01/03/14,Confirmed,1
1,Kasha Property,10/02/14,2014,Feb,Peak Season,EE,6,4,0.7,339.6,Group,Website,ZanziTours,Company A,1358.4,Transient,45,25/02/14,Confirmed,1
2,Casa Property,10/02/14,2014,Feb,Peak Season,LT,14,10,0.7,108.95,Leisure,Group,Sunset Ltd,Company B,1089.46,Transient,41,02/03/14,Confirmed,1
6,Fun Property,10/02/14,2014,Feb,Peak Season,ZA,20,14,0.7,117.5,Leisure,TA/TO,Sunset Ltd,,1645,Transient,167,28/10/13,Confirmed,0
5,Loop Property,10/02/14,2014,Feb,Peak Season,DE,17,12,0.7,118.73,Leisure,TA/TO,Sunset Ltd,Company C,1424.82,Transient,62,11/02/14,Confirmed,2
4,Michamvi Property,10/02/14,2014,Feb,Peak Season,LT,18,14,0.8,110.09,Business,Group,Oceanic Travels,,1541.23,Transient,113,23/12/13,Confirmed,2
7,Mwezi Property,10/02/14,2014,Feb,Peak Season,LU,22,15,0.7,110,Group,OTA,Oceanic Travels,,1650.01,Transient,1,15/04/14,Confirmed,0
3,Nur Property,10/02/14,2014,Feb,Peak Season,FR,17,12,0.7,108.5,Corporate,TA/TO,ZanziTours,Company B,1302.04,Transient,84,23/01/14,Confirmed,2
1,Kasha Property,11/02/14,2014,Feb,Peak Season,UK,6,4,0.7,336.31,Corporate,TA/TO,TO Africa,,1345.25,Transient,68,09/02/14,Confirmed,0
2,Casa Property,11/02/14,2014,Feb,Peak Season,IN,14,11,0.8,111.24,Corporate,Website,TO Africa,Company A,1223.61,Transient,9,10/04/14,Confirmed,0
6,Fun Property,11/02/14,2014,Feb,Peak Season,CZ,20,15,0.8,109.95,Business,TA/TO,Oceanic Travels,Company A,1649.2,Transient,245,18/08/13,Confirmed,1
5,Loop Property,11/02/14,2014,Feb,Peak Season,SK,17,12,0.7,109.73,Corporate,TA/TO,Oceanic Travels,Company C,1316.76,Transient,80,31/01/14,Confirmed,1
4,Michamvi Property,11/02/14,2014,Feb,Peak Season,CZ,18,14,0.8,111.61,Leisure,OTA,TO Africa,Company B,1562.51,Transient,7,15/04/14,Confirmed,1
7,Mwezi Property,11/02/14,2014,Feb,Peak Season,RO,22,16,0.7,105.48,Corporate,OTA,Sunset Ltd,Company A,1687.64,Transient,128,16/12/13,Confirmed,2
3,Nur Property,11/02/14,2014,Feb,Peak Season,LU,17,13,0.8,114.55,Group,Direct,Oceanic Travels,Company C,1489.18,Transient,100,14/01/14,Confirmed,0
1,Kasha Property,12/02/14,2014,Feb,Peak Season,FR,6,4,0.7,311.56,Leisure,OTA,ZanziTours,,1246.22,Transient,118,28/12/13,Confirmed,1
2,Casa Property,12/02/14,2014,Feb,Peak Season,HU,14,10,0.7,116.67,Leisure,Group,TO Africa,Company A,1166.7,Transient,166,11/11/13,Confirmed,1
6,Fun Property,12/02/14,2014,Feb,Peak Season,CZ,20,14,0.7,108.13,Leisure,TA/TO,Oceanic Travels,Company B,1513.85,TransientParty,41,17/03/14,Confirmed,0
5,Loop Property,12/02/14,2014,Feb,Peak Season,HU,17,12,0.7,108.79,Leisure,Website,Oceanic Travels,,1305.51,TransientParty,174,05/11/13,Confirmed,0
4,Michamvi Property,12/02/14,2014,Feb,Peak Season,LU,18,13,0.7,105.09,Leisure,OTA,TO Africa,Company B,1366.11,Transient,27,02/04/14,Confirmed,2
7,Mwezi Property,12/02/14,2014,Feb,Peak Season,AU,22,16,0.7,107.81,Leisure,Group,Sunset Ltd,Company C,1724.98,Transient,2,28/04/14,Confirmed,1
3,Nur Property,12/02/14,2014,Feb,Peak Season,BG,17,13,0.8,111.53,Group,TA/TO,TO Africa,Company A,1449.95,Transient,37,23/02/15,Confirmed,3
1,Kasha Property,13/02/14,2014,Feb,Peak Season,US,6,4,0.7,325.83,Business,Group,ZanziTours,Company B,1303.31,Transient,188,26/09/14,Confirmed,2
2,Casa Property,13/02/14,2014,Feb,Peak Season,NL,14,10,0.7,112.11,Leisure,TA/TO,Oceanic Travels,,1121.12,Transient,68,25/01/15,Confirmed,4
6,Fun Property,13/02/14,2014,Feb,Peak Season,LU,20,14,0.7,106.84,Business,Group,ZanziTours,,1495.77,Transient,189,27/09/14,Confirmed,4
5,Loop Property,13/02/14,2014,Feb,Peak Season,DK,17,13,0.8,106.92,Leisure,Corporate,Sunset Ltd,Company C,1389.97,Transient,10,26/03/15,Confirmed,11
4,Michamvi Property,13/02/14,2014,Feb,Peak Season,PL,18,13,0.7,118.65,Business,Direct,TO Africa,Company C,1542.45,Transient,19,18/03/15,Confirmed,4
7,Mwezi Property,13/02/14,2014,Feb,Peak Season,PL,22,17,0.8,118.09,Corporate,TA/TO,ZanziTours,Company C,2007.47,Transient,61,05/02/15,Confirmed,4
3,Nur Property,13/02/14,2014,Feb,Peak Season,CH,17,12,0.7,114.27,Corporate,Direct,Sunset Ltd,Company B,1371.24,Transient,95,03/01/15,Confirmed,4
