hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,TTL Rooms,Sold1,Room Sold,Occupancy, ADR , ADR Modifier , Revenue ,Relocation,Room OB, Revnue OB ,Relocation Rev,market_segment,distribution_channel,to_name,company,customer_type,lead_time,reservation_status_date,Reservation Status,Projected PickUp 
7,Kasha Property,24/04/18,2018,Apr,Low Season,DE,11,5,6,0.55,81,266,1599,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,266,01/08/17,Confirmed,5
7,Kasha Property,25/04/18,2018,Apr,Low Season,UK,11,7,8,0.73,36,120,957,,0,    ,    ,OTA,TA/TO,Direct,OTA,Transient,39,17/03/18,Confirmed,7
7,Kasha Property,26/04/18,2018,Apr,Low Season,FR,11,6,7,0.64,81,266,1865,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,13,13/04/18,Confirmed,6
7,Kasha Property,27/04/18,2018,Apr,Low Season,DE,11,6,7,0.64,82,269,1883,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,112,05/01/18,Confirmed,6
7,Kasha Property,28/04/18,2018,Apr,Low Season,UK,11,5,6,0.55,81,266,1599,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,88,30/01/18,Confirmed,5
7,Kasha Property,29/04/18,2018,Apr,Low Season,FR,11,7,8,0.73,36,120,957,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,56,04/03/18,Confirmed,7
7,Kasha Property,30/04/18,2018,Apr,Low Season,DE,11,5,6,0.55,81,268,1605,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,73,16/02/18,Confirmed,5
7,Kasha Property,01/04/19,2019,Apr,Low Season,UK,11,8,9,0.82,81,266,2398,,0,    ,    ,Website,Direct,OTA,Website,Transient,80,11/01/19,Confirmed,8
7,Kasha Property,02/04/19,2019,Apr,Low Season,FR,11,7,8,0.73,81,268,2141,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,130,23/11/18,Confirmed,7
7,Kasha Property,03/04/19,2019,Apr,Low Season,CZ,11,5,6,0.55,81,266,1599,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,69,24/01/19,Confirmed,5
7,Kasha Property,04/04/19,2019,Apr,Low Season,CZ,11,5,6,0.55,84,278,1671,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,273,05/07/18,Confirmed,5
7,Kasha Property,05/04/19,2019,Apr,Low Season,CZ,11,8,9,0.82,81,266,2398,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,55,09/02/19,Confirmed,8
7,Kasha Property,06/04/19,2019,Apr,Low Season,CZ,11,6,7,0.64,81,266,1865,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,4,02/04/19,Confirmed,6
7,Kasha Property,07/04/19,2019,Apr,Low Season,CZ,11,7,8,0.73,85,279,2233,,0,    ,    ,Website,Direct,OTA,Website,Transient,97,31/12/18,Confirmed,7
7,Kasha Property,08/04/19,2019,Apr,Low Season,CZ,11,6,7,0.64,81,266,1865,,0,    ,    ,Contracted T.O,TA/TO,OTA,Escape TrAVEL,Transient,44,23/02/19,Confirmed,6
7,Kasha Property,09/04/19,2019,Apr,Low Season,UK,11,8,9,0.82,81,266,2398,,0,    ,    ,Contracted T.O,TA/TO,OTA,Escape TrAVEL,Transient,31,09/03/19,Confirmed,8
7,Kasha Property,10/04/19,2019,Apr,Low Season,FR,11,7,8,0.73,81,268,2145,,0,    ,    ,Contracted T.O,TA/TO,OTA,Escape TrAVEL,Transient,0,10/04/19,Confirmed,7
7,Kasha Property,11/04/19,2019,Apr,Low Season,DE,11,8,9,0.82,82,270,2430,,0,    ,    ,Contracted T.O,TA/TO,OTA,Escape TrAVEL,Transient,62,08/02/19,Confirmed,8
7,Kasha Property,12/04/19,2019,Apr,Low Season,UK,11,7,8,0.73,85,279,2233,,0,    ,    ,Contracted T.O,TA/TO,OTA,Escape TrAVEL,Transient,86,16/01/19,Confirmed,7
7,Kasha Property,13/04/19,2019,Apr,Low Season,FR,11,8,9,0.82,81,268,2413,,0,    ,    ,Contracted T.O,TA/TO,OTA,Mojar Trvael,Transient,3,10/04/19,Confirmed,8
7,Kasha Property,14/04/19,2019,Apr,Low Season,CZ,11,7,8,0.73,85,279,2233,,0,    ,    ,Contracted T.O,TA/TO,Direct,Mojar Trvael,Transient,197,29/09/18,Confirmed,7
7,Kasha Property,15/04/19,2019,Apr,Low Season,CZ,11,7,8,0.73,82,270,2160,,0,    ,    ,Contracted T.O,Direct,OTA,Tanzania Advanture,Transient,143,23/11/18,Confirmed,7
7,Kasha Property,16/04/19,2019,Apr,Low Season,CZ,11,8,9,0.82,82,269,2421,,0,    ,    ,Contracted T.O,TA/TO,OTA,Tanzania Advanture,Transient,23,24/03/19,Confirmed,8
7,Kasha Property,17/04/19,2019,Apr,Low Season,CZ,11,5,6,0.55,81,266,1599,,0,    ,    ,Contracted T.O,TA/TO,OTA,Tanzania Advanture,Transient,8,09/04/19,Confirmed,5
7,Kasha Property,18/04/19,2019,Apr,Low Season,CZ,11,7,8,0.73,81,268,2145,,0,    ,    ,Contracted T.O,TA/TO,OTA,Tanzania Advanture,Transient,13,05/04/19,Confirmed,7
7,Kasha Property,19/04/19,2019,Apr,Low Season,CZ,11,5,6,0.55,84,279,1672,,0,    ,    ,Contracted T.O,Direct,OTA,Mount Kaliminjro  Safary,Transient,280,13/07/18,Confirmed,5
7,Kasha Property,20/04/19,2019,Apr,Low Season,DE,11,8,9,0.82,81,266,2398,,0,    ,    ,Contracted T.O,Direct,OTA,Escape TrAVEL,Transient,11,09/04/19,Confirmed,8
7,Kasha Property,21/04/19,2019,Apr,Low Season,UK,11,5,6,0.55,81,266,1599,,0,    ,    ,Contracted T.O,TA/TO,OTA,Escape TrAVEL,Transient,317,08/06/18,Confirmed,5
7,Kasha Property,22/04/19,2019,Apr,Low Season,FR,11,8,9,0.82,36,120,1077,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,185,19/10/18,Confirmed,8
7,Kasha Property,23/04/19,2019,Apr,Low Season,DE,11,8,9,0.82,81,266,2398,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,160,14/11/18,Confirmed,8
7,Kasha Property,24/04/19,2019,Apr,Low Season,UK,11,8,9,0.82,82,270,2430,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,104,10/01/19,Confirmed,8
7,Kasha Property,25/04/19,2019,Apr,Low Season,FR,11,6,7,0.64,81,268,1877,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,11,14/04/19,Confirmed,6
7,Kasha Property,26/04/19,2019,Apr,Low Season,DE,11,7,8,0.73,85,279,2233,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,2,24/04/19,Confirmed,7
7,Kasha Property,27/04/19,2019,Apr,Low Season,UK,11,5,6,0.55,81,268,1605,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,14,13/04/19,Confirmed,5
7,Kasha Property,28/04/19,2019,Apr,Low Season,FR,11,7,8,0.73,81,266,2132,,0,    ,    ,Website,Direct,OTA,Website,Transient,22,06/04/19,Confirmed,7
7,Kasha Property,29/04/19,2019,Apr,Low Season,NL,11,6,7,0.64,81,266,1865,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,37,23/03/19,Confirmed,6
7,Kasha Property,30/04/19,2019,Apr,Low Season,NL,11,8,9,0.82,81,266,2398,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,292,12/07/18,Confirmed,8
7,Kasha Property,01/04/20,2020,Apr,Low Season,FR,11,6,7,0.64,81,266,1865,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,11,21/03/20,Confirmed,6
7,Kasha Property,02/04/20,2020,Apr,Low Season,DE,11,5,6,0.55,81,268,1609,,0,    ,    ,Groups,TA/TO,OTA,Groups,Transient,86,07/01/20,Confirmed,5
7,Kasha Property,03/04/20,2020,Apr,Low Season,UK,11,6,7,0.64,36,120,837,,0,    ,    ,Groups,TA/TO,OTA,Groups,Transient,109,16/12/19,Confirmed,6
7,Kasha Property,04/04/20,2020,Apr,Low Season,FR,11,6,7,0.64,81,268,1877,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,72,23/01/20,Confirmed,6
7,Kasha Property,05/04/20,2020,Apr,Low Season,DE,11,8,9,0.82,81,268,2413,,0,    ,    ,Website,TA/TO,Direct,Website,Transient,196,22/09/19,Confirmed,8
7,Kasha Property,06/04/20,2020,Apr,Low Season,UK,11,8,9,0.82,81,266,2398,,0,    ,    ,Website,TA/TO,Direct,Website,Transient,56,10/02/20,Confirmed,8
7,Kasha Property,07/04/20,2020,Apr,Low Season,FR,11,5,6,0.55,81,266,1599,,0,    ,    ,Groups,TA/TO,OTA,Groups,Transient,189,01/10/19,Confirmed,5
7,Kasha Property,08/04/20,2020,Apr,Low Season,DE,11,5,6,0.55,36,120,718,,0,    ,    ,OTA,Direct,OTA,OTA,Transient,126,04/12/19,Confirmed,5
7,Kasha Property,09/04/20,2020,Apr,Low Season,UK,11,5,6,0.55,82,270,1620,,0,    ,    ,Groups,TA/TO,OTA,Groups,Transient,303,11/06/19,Confirmed,5
7,Kasha Property,10/04/20,2020,Apr,Low Season,FR,11,8,9,0.82,82,270,2430,,0,    ,    ,Website,Direct,OTA,Website,Transient,81,20/01/20,Confirmed,8
7,Kasha Property,11/04/20,2020,Apr,Low Season,DE,11,7,8,0.73,81,266,2132,,0,    ,    ,Groups,TA/TO,OTA,Groups,Transient,54,17/02/20,Confirmed,7
7,Kasha Property,12/04/20,2020,Apr,Low Season,UK,11,8,9,0.82,81,266,2398,,0,    ,    ,Groups,TA/TO,OTA,Groups,Transient,15,28/03/20,Confirmed,8
7,Kasha Property,13/04/20,2020,Apr,Low Season,FR,11,6,7,0.64,82,270,1890,,0,    ,    ,Groups,TA/TO,OTA,Groups,Transient,86,18/01/20,Confirmed,6
7,Kasha Property,14/04/20,2020,Apr,Low Season,NL,11,8,9,0.82,81,268,2408,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,161,05/11/19,Confirmed,8
7,Kasha Property,15/04/20,2020,Apr,Low Season,NL,11,6,7,0.64,81,266,1865,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,147,20/11/19,Confirmed,6
7,Kasha Property,16/04/20,2020,Apr,Low Season,NL,11,7,8,0.73,81,268,2141,,0,    ,    ,OTA,Direct,OTA,OTA,Transient,92,15/01/20,Confirmed,7
7,Kasha Property,17/04/20,2020,Apr,Low Season,NL,11,6,7,0.64,81,266,1865,,0,    ,    ,OTA,Direct,OTA,OTA,Transient,87,21/01/20,Confirmed,6
7,Kasha Property,18/04/20,2020,Apr,Low Season,NL,11,6,7,0.64,81,266,1865,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,109,31/12/19,Confirmed,6
7,Kasha Property,19/04/20,2020,Apr,Low Season,NL,11,6,7,0.64,80,265,1855,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,127,14/12/19,Confirmed,6
7,Kasha Property,20/04/20,2020,Apr,Low Season,NL,11,5,6,0.55,81,266,1599,,0,    ,    ,OTA,Direct,OTA,OTA,TransientParty,418,27/02/19,Confirmed,5
7,Kasha Property,21/04/20,2020,Apr,Low Season,NL,11,7,8,0.73,81,266,2132,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,156,17/11/19,Confirmed,7
7,Kasha Property,22/04/20,2020,Apr,Low Season,NL,11,6,7,0.64,84,279,1950,,0,    ,    ,OTA,TA/TO,OTA,OTA,TransientParty,80,02/02/20,Confirmed,6
7,Kasha Property,23/04/20,2020,Apr,Low Season,NL,11,7,8,0.73,82,270,2160,,0,    ,    ,Contracted T.O,TA/TO,OTA,Agent06,Transient,211,25/09/19,Confirmed,7
7,Kasha Property,24/04/20,2020,Apr,Low Season,NL,11,8,9,0.82,83,273,2455,,0,    ,    ,Contracted T.O,TA/TO,OTA,Agent01,Transient,273,26/07/19,Confirmed,8
7,Kasha Property,25/04/20,2020,Apr,Low Season,NL,11,6,7,0.64,81,266,1864,,0,    ,    ,Website,Direct,OTA,Website,Transient,58,27/02/20,Confirmed,6
7,Kasha Property,26/04/20,2020,Apr,Low Season,NL,11,8,9,0.82,81,266,2398,,0,    ,    ,Website,TA/TO,Direct,Website,Transient,433,18/02/19,Confirmed,8
7,Kasha Property,27/04/20,2020,Apr,Low Season,NL,11,6,7,0.64,85,279,1953,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,111,07/01/20,Confirmed,6
7,Kasha Property,28/04/20,2020,Apr,Low Season,NL,11,7,8,0.73,81,266,2132,,0,    ,    ,Groups,TA/TO,OTA,Groups,Transient,34,25/03/20,Confirmed,7
7,Kasha Property,29/04/20,2020,Apr,Low Season,NL,11,5,6,0.55,84,278,1668,,0,    ,    ,Groups,TA/TO,OTA,Groups,Transient,17,12/04/20,Confirmed,5
7,Kasha Property,30/04/20,2020,Apr,Low Season,NL,11,8,9,0.82,81,266,2398,,0,    ,    ,Groups,TA/TO,OTA,Groups,Transient,4,26/04/20,Confirmed,8
7,Kasha Property,01/04/21,2021,Apr,Low Season,NL,11,6,7,0.64,82,272,1904,,0,    ,    ,Website,TA/TO,OTA,Website,Contract,6,26/03/21,Confirmed,6
7,Kasha Property,02/04/21,2021,Apr,Low Season,NL,11,8,9,0.82,81,266,2398,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,32,01/03/21,Confirmed,8
7,Kasha Property,03/04/21,2021,Apr,Low Season,NL,11,8,9,0.82,82,272,2448,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,4,30/03/21,Confirmed,8
7,Kasha Property,04/04/21,2021,Apr,Low Season,NL,11,6,7,0.64,82,270,1890,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,195,21/09/20,Confirmed,6
7,Kasha Property,05/04/21,2021,Apr,Low Season,DE,11,7,8,0.73,81,268,2145,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,119,07/12/20,Confirmed,7
7,Kasha Property,06/04/21,2021,Apr,Low Season,UK,11,6,7,0.64,81,266,1865,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,13,24/03/21,Confirmed,6
7,Kasha Property,07/04/21,2021,Apr,Low Season,FR,11,6,7,0.64,81,266,1865,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,59,07/02/21,Confirmed,6
7,Kasha Property,08/04/21,2021,Apr,Low Season,BE,11,7,8,0.73,36,120,957,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,78,20/01/21,Confirmed,7
7,Kasha Property,09/04/21,2021,Apr,Low Season,SA,11,7,8,0.73,81,266,2132,,0,    ,    ,Website,Corporate,OTA,Website,Transient,335,09/05/20,Confirmed,7
7,Kasha Property,10/04/21,2021,Apr,Low Season,FI,11,7,8,0.73,81,266,2132,,0,    ,    ,Website,Corporate,OTA,Website,Transient,103,28/12/20,Confirmed,7
7,Kasha Property,11/04/21,2021,Apr,Low Season,NL,11,6,7,0.64,81,268,1877,,0,    ,    ,Website,Corporate,OTA,Website,Transient,0,11/04/21,Confirmed,6
7,Kasha Property,12/04/21,2021,Apr,Low Season,DE,11,6,7,0.64,81,268,1877,,0,    ,    ,OTA,Direct,Direct,OTA,Transient,118,15/12/20,Confirmed,6
7,Kasha Property,13/04/21,2021,Apr,Low Season,FR,11,7,8,0.73,81,266,2132,,0,    ,    ,Website,Direct,OTA,Website,Transient,56,16/02/21,Confirmed,7
7,Kasha Property,14/04/21,2021,Apr,Low Season,SA,11,6,7,0.64,81,268,1873,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,107,28/12/20,Confirmed,6
7,Kasha Property,15/04/21,2021,Apr,Low Season,PL,11,6,7,0.64,81,268,1877,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,70,04/02/21,Confirmed,6
7,Kasha Property,16/04/21,2021,Apr,Low Season,AT,11,7,8,0.73,81,268,2145,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,76,30/01/21,Confirmed,7
7,Kasha Property,17/04/21,2021,Apr,Low Season,DE,11,6,7,0.64,81,268,1877,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,144,24/11/20,Confirmed,6
7,Kasha Property,18/04/21,2021,Apr,Low Season,UK,11,6,7,0.64,81,268,1877,,0,    ,    ,Website,Direct,OTA,Website,Transient,4,14/04/21,Confirmed,6
7,Kasha Property,19/04/21,2021,Apr,Low Season,FR,11,7,8,0.73,81,266,2132,,0,    ,    ,Website,TA/TO,OTA,Website,TransientParty,15,04/04/21,Confirmed,7
7,Kasha Property,20/04/21,2021,Apr,Low Season,DE,11,7,8,0.73,81,266,2132,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,32,19/03/21,Confirmed,7
7,Kasha Property,21/04/21,2021,Apr,Low Season,UK,11,6,7,0.64,81,266,1865,,0,    ,    ,Website,TA/TO,OTA,Website,TransientParty,49,03/03/21,Confirmed,6
7,Kasha Property,22/04/21,2021,Apr,Low Season,FR,11,7,8,0.73,81,266,2132,,0,    ,    ,Website,Direct,OTA,Website,Transient,77,04/02/21,Confirmed,7
7,Kasha Property,23/04/21,2021,Apr,Low Season,DE,11,7,8,0.73,81,266,2132,,0,    ,    ,Website,Direct,OTA,Website,Transient,22,01/04/21,Confirmed,7
7,Kasha Property,24/04/21,2021,Apr,Low Season,UK,11,8,9,0.82,81,266,2398,,0,    ,    ,Website,Direct,OTA,Website,Transient,0,24/04/21,Confirmed,8
7,Kasha Property,25/04/21,2021,Apr,Low Season,FR,11,7,8,0.73,81,266,2132,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,58,26/02/21,Confirmed,7
7,Kasha Property,26/04/21,2021,Apr,Low Season,DE,11,6,7,0.64,81,266,1860,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,4,22/04/21,Confirmed,6
7,Kasha Property,27/04/21,2021,Apr,Low Season,UK,11,6,7,0.64,81,268,1877,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,117,31/12/20,Confirmed,6
7,Kasha Property,28/04/21,2021,Apr,Low Season,FR,11,6,7,0.64,82,271,1896,,0,    ,    ,Website,TA/TO,OTA,Website,TransientParty,36,23/03/21,Confirmed,6
7,Kasha Property,29/04/21,2021,Apr,Low Season,CZ,11,6,7,0.64,75,247,1728,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,35,25/03/21,Confirmed,6
7,Kasha Property,30/04/21,2021,Apr,Low Season,CZ,11,7,8,0.73,95,312,2495,,0,    ,    ,Website,Direct,OTA,Website,Transient,31,30/03/21,Confirmed,7
7,Kasha Property,01/04/22,2022,Apr,Low Season,CZ,11,7,8,0.73,81,266,2132,,0,    ,    ,OTA,TA/TO,TA/TO,OTA,Mojar Trvael,79,12/01/22,Confirmed,7
7,Kasha Property,02/04/22,2022,Apr,Low Season,CZ,11,7,8,0.73,81,266,2132,,0,    ,    ,OTA,TA/TO,TA/TO,OTA,Mojar Trvael,1,01/04/22,Confirmed,7
7,Kasha Property,03/04/22,2022,Apr,Low Season,CZ,11,8,9,0.82,81,268,2413,,0,    ,    ,Website,TA/TO,TA/TO,Website,A+M Travel,21,13/03/22,Confirmed,8
7,Kasha Property,04/04/22,2022,Apr,Low Season,CZ,11,8,9,0.82,82,270,2430,,0,    ,    ,Website,TA/TO,TA/TO,Website,A+M Travel,12,23/03/22,Confirmed,8
7,Kasha Property,05/04/22,2022,Apr,Low Season,UK,11,8,9,0.82,81,266,2398,,0,    ,    ,Website,TA/TO,TA/TO,Website,A+M Travel,33,03/03/22,Confirmed,8
7,Kasha Property,06/04/22,2022,Apr,Low Season,FR,11,8,9,0.82,82,272,2448,,0,    ,    ,Website,TA/TO,TA/TO,Website,A+M Travel,164,24/10/21,Confirmed,8
7,Kasha Property,07/04/22,2022,Apr,Low Season,DE,11,7,8,0.73,37,123,986,,0,    ,    ,OTA,TA/TO,TA/TO,OTA,A+M Travel,78,19/01/22,Confirmed,7
7,Kasha Property,08/04/22,2022,Apr,Low Season,UK,11,7,8,0.73,81,266,2132,,0,    ,    ,OTA,TA/TO,TA/TO,OTA,Good bye ZNZ,18,21/03/22,Confirmed,7
7,Kasha Property,09/04/22,2022,Apr,Low Season,FR,11,8,9,0.82,81,266,2398,,0,    ,    ,Website,Direct,TA/TO,Website,Eco&Cultuer,21,19/03/22,Confirmed,8
7,Kasha Property,10/04/22,2022,Apr,Low Season,DE,11,8,9,0.82,85,279,2512,,0,    ,    ,Website,TA/TO,TA/TO,Website,Eco&Cultuer,0,10/04/22,Confirmed,8
7,Kasha Property,11/04/22,2022,Apr,Low Season,UK,11,7,8,0.73,81,268,2145,,0,    ,    ,Website,TA/TO,TA/TO,Website,Eco&Cultuer,152,10/11/21,Confirmed,7
7,Kasha Property,12/04/22,2022,Apr,Low Season,FR,11,8,9,0.82,82,269,2421,,0,    ,    ,Website,TA/TO,TA/TO,Website,A+M Travel,43,28/02/22,Confirmed,8
7,Kasha Property,13/04/22,2022,Apr,Low Season,DE,11,8,9,0.82,81,266,2398,,0,    ,    ,Website,TA/TO,TA/TO,Website,A+M Travel,177,18/10/21,Confirmed,8
7,Kasha Property,14/04/22,2022,Apr,Low Season,UK,11,8,9,0.82,81,266,2398,,0,    ,    ,Website,TA/TO,TA/TO,Website,A+M Travel,47,26/02/22,Confirmed,8
7,Kasha Property,15/04/22,2022,Apr,Low Season,FR,11,8,9,0.82,81,268,2411,,0,    ,    ,Website,TA/TO,TA/TO,Website,A+M Travel,57,17/02/22,Confirmed,8
7,Kasha Property,16/04/22,2022,Apr,Low Season,DE,11,8,9,0.82,81,266,2398,,0,    ,    ,Website,TA/TO,TA/TO,Website,A+M Travel,60,15/02/22,Confirmed,8
7,Kasha Property,17/04/22,2022,Apr,Low Season,UK,11,8,9,0.82,36,120,1077,,0,    ,    ,Website,TA/TO,TA/TO,Website,A+M Travel,0,17/04/22,Confirmed,8
7,Kasha Property,18/04/22,2022,Apr,Low Season,FR,11,8,9,0.82,82,270,2430,,0,    ,    ,Website,TA/TO,TA/TO,Website,A+M Travel,102,06/01/22,Confirmed,8
7,Kasha Property,19/04/22,2022,Apr,Low Season,DE,11,7,8,0.73,81,268,2145,,0,    ,    ,Website,Direct,TA/TO,Website,A+M Travel,71,07/02/22,Confirmed,7
7,Kasha Property,20/04/22,2022,Apr,Low Season,UK,11,7,8,0.73,81,266,2132,,0,    ,    ,OTA,TA/TO,TA/TO,OTA,A+M Travel,111,30/12/21,Confirmed,7
7,Kasha Property,21/04/22,2022,Apr,Low Season,FR,11,8,9,0.82,81,266,2398,,0,    ,    ,OTA,Direct,TA/TO,OTA,Mojar Trvael,1,20/04/22,Confirmed,8
7,Kasha Property,22/04/22,2022,Apr,Low Season,DE,11,7,8,0.73,81,266,2132,,0,    ,    ,Website,Direct,TA/TO,Website,Mojar Trvael,4,18/04/22,Confirmed,7
7,Kasha Property,23/04/22,2022,Apr,Low Season,UK,11,8,9,0.82,81,268,2415,,0,    ,    ,Website,TA/TO,TA/TO,Website,Escape TrAVEL,25,29/03/22,Confirmed,8
7,Kasha Property,24/04/22,2022,Apr,Low Season,FR,11,7,8,0.73,81,268,2141,,0,    ,    ,Website,TA/TO,Direct,Website,Escape TrAVEL,209,27/09/21,Confirmed,7
7,Kasha Property,25/04/22,2022,Apr,Low Season,DE,11,7,8,0.73,81,266,2132,,0,    ,    ,Website,Direct,TA/TO,Website,Escape TrAVEL,93,22/01/22,Confirmed,7
7,Kasha Property,26/04/22,2022,Apr,Low Season,UK,11,7,8,0.73,36,120,957,,0,    ,    ,Website,TA/TO,TA/TO,Website,A+M Travel,53,04/03/22,Confirmed,7
7,Kasha Property,27/04/22,2022,Apr,Low Season,FR,11,7,8,0.73,81,266,2132,,0,    ,    ,Website,TA/TO,TA/TO,Website,A+M Travel,1,26/04/22,Confirmed,7
7,Kasha Property,28/04/22,2022,Apr,Low Season,DE,11,8,9,0.82,82,269,2421,,0,    ,    ,Website,Direct,TA/TO,Website,A+M Travel,4,24/04/22,Confirmed,8
7,Kasha Property,29/04/22,2022,Apr,Low Season,UK,11,7,8,0.73,81,266,2132,,0,    ,    ,Website,TA/TO,TA/TO,Website,Eco&Cultuer,302,01/07/21,Confirmed,7
7,Kasha Property,30/04/22,2022,Apr,Low Season,FR,11,8,9,0.82,36,120,1077,,0,    ,    ,Website,TA/TO,TA/TO,Website,Eco&Cultuer,122,29/12/21,Confirmed,8
5,Mwezi  property,01/04/14,2014,Apr,Low Season,FR,16,2,3,0.19,81,109,326,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,16,16/03/14,Confirmed,2
5,Mwezi  property,02/04/14,2014,Apr,Low Season,BE,16,0,1,0.06,81,108,108,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,28,05/03/14,Confirmed,0
5,Mwezi  property,03/04/14,2014,Apr,Low Season,SA,16,1,2,0.13,81,109,217,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,161,24/10/13,Confirmed,1
5,Mwezi  property,04/04/14,2014,Apr,Low Season,FI,16,0,1,0.06,81,108,108,,0,    ,    ,Website,Direct,OTA,Website,Transient,57,06/02/14,Confirmed,0
5,Mwezi  property,05/04/14,2014,Apr,Low Season,FI,16,0,1,0.06,84,113,113,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,19,17/03/14,Confirmed,0
5,Mwezi  property,06/04/14,2014,Apr,Low Season,DE,16,0,1,0.06,81,108,108,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,109,18/12/13,Confirmed,0
5,Mwezi  property,07/04/14,2014,Apr,Low Season,FR,16,2,3,0.19,81,108,325,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,239,11/08/13,Confirmed,2
5,Mwezi  property,08/04/14,2014,Apr,Low Season,SA,16,0,1,0.06,85,113,113,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,33,06/03/14,Confirmed,0
5,Mwezi  property,09/04/14,2014,Apr,Low Season,PL,16,2,3,0.19,81,108,325,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,11,29/03/14,Confirmed,2
5,Mwezi  property,10/04/14,2014,Apr,Low Season,AT,16,1,2,0.13,81,108,216,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,40,01/03/14,Confirmed,1
5,Mwezi  property,11/04/14,2014,Apr,Low Season,AT,16,1,2,0.13,81,109,218,,0,    ,    ,OTA,TA/TO,OTA,OTA,Transient,45,25/02/14,Confirmed,1
5,Mwezi  property,12/04/14,2014,Apr,Low Season,UK,16,1,2,0.13,82,110,219,,0,    ,    ,OTA,TA/TO,Direct,OTA,Transient,41,02/03/14,Confirmed,1
5,Mwezi  property,13/04/14,2014,Apr,Low Season,FR,16,0,1,0.06,85,113,113,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,167,28/10/13,Confirmed,0
5,Mwezi  property,14/04/14,2014,Apr,Low Season,CZ,16,2,3,0.19,81,109,327,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,62,11/02/14,Confirmed,2
5,Mwezi  property,15/04/14,2014,Apr,Low Season,CZ,16,2,3,0.19,85,113,340,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,113,23/12/13,Confirmed,2
5,Mwezi  property,16/04/14,2014,Apr,Low Season,CZ,16,0,1,0.06,82,110,110,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,1,15/04/14,Confirmed,0
5,Mwezi  property,17/04/14,2014,Apr,Low Season,CZ,16,2,3,0.19,82,109,328,,0,    ,    ,Website,Direct,OTA,Website,Transient,84,23/01/14,Confirmed,2
5,Mwezi  property,18/04/14,2014,Apr,Low Season,CZ,16,0,1,0.06,81,108,108,,0,    ,    ,Website,TA/TO,OTA,Website,Transient,68,09/02/14,Confirmed,0
